filename,clip,orig_split,new_split
-VsBorn-of-Fire_BO2_1_2_jpg.rf.53eed8782fdb51b1719b41ebbdb85846.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_300_jpg.rf.5ce7cfb3299536ea038ff7e15326cb79.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_301_jpg.rf.dc09a657bc3aec5b099e4a452b43f3ec.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_302_jpg.rf.bb1390aa26176b4bc7c01b0ce242cc90.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_303_jpg.rf.8143c51ff15d9c564b340cd3dba825e0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_304_jpg.rf.01deefac5f1d82ac1bcf95e1dca5ded9.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_305_jpg.rf.6519176525e9fb42d67ca187e1cb35f4.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_306_jpg.rf.90655b26e61f71e0387c9ec9af4cf8c7.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_307_jpg.rf.6dceb4ef696bc8e00508d6b5eec261db.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_308_jpg.rf.9d6d56acd6fa4d9f6985d8d30a4ff2ad.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_309_jpg.rf.8a06f34665211c19e20aa2a44a3d18dc.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_30_jpg.rf.1599ac4fb9cdd2a7cba4434a94fb0a3b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_310_jpg.rf.83608d4a7f3a373eaa3f623217d56da1.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_311_jpg.rf.96cbb5adaf93f787310694126a66ccc6.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_312_jpg.rf.25428d4e2ab16f9e44a921319ea98691.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_313_jpg.rf.e497208d68d42346e240b6abb919e8ad.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_314_jpg.rf.0854b0adf9c66548b39348745c96c43e.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_315_jpg.rf.9feb5a5dff1522f2e28241cbf0e5b3bd.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_316_jpg.rf.27f0201abf8af208758c4b30930074cd.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_317_jpg.rf.bb8cd477c3c7b5431d5ac975a1cd40df.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_318_jpg.rf.6ae1d1bb1379ebd372c712e89b30085c.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_319_jpg.rf.0a432a5f2753f07b2033077aee5c672a.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_31_jpg.rf.bbddaaab929abfe8a336d1c7c810aed0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_320_jpg.rf.5c7a699a13d643d412930b365bd7eb4d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_321_jpg.rf.38fdf59ae1431bb3a9e70b2a65b51320.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_322_jpg.rf.ab4ff1d00396372f599445dbed81d523.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_323_jpg.rf.11692d1f3f50b08bf51c5575c542698b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_324_jpg.rf.e956e695dfd14f929660fe0dfa3f305e.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_325_jpg.rf.c6dffb2d829a22db37e3ee3add9e2b63.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_326_jpg.rf.af6878ee64698ae7ef5c0c3100dc61ca.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_327_jpg.rf.7e3053b17f9cf66b778709e1100bd1f5.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_328_jpg.rf.89cd095da98e8a7d7dea77d42f694b38.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_329_jpg.rf.7641577a4aa205ce2464e8e0c7f255f0.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_32_jpg.rf.77f5cce6685bad17c777dc586f3e2f6e.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_330_jpg.rf.095556eaa2e86413aebf17c8d99afc4e.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_331_jpg.rf.f48b29169f9e0a6822de16bbf68d463f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_332_jpg.rf.b75ce41cad321ed81d3efd446e1825af.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_333_jpg.rf.dbb7d3c277ab0b12e10885843957e249.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_334_jpg.rf.c0dd14ce526f37d10bd51aeea29e07f6.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_335_jpg.rf.a8629ed1f39b425adcd029496dad6c56.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_336_jpg.rf.e4c1935d6f4f1c03f8977b9ff984442d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_337_jpg.rf.54418886d4c58b90c7ccdd2daeb002c0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_338_jpg.rf.2a589815faacaebba1652373b4e9f604.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_339_jpg.rf.8f48c67f812af0a6798a8ee9440b5c22.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_33_jpg.rf.8be62050411e21b6db641eecda731b16.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_340_jpg.rf.6b7aa40055c8e4f2dcd93fb5bbaf02ef.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_341_jpg.rf.4cf6bca7262bdfc7adc664e19fc0c682.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_342_jpg.rf.043f977d093d8a3c6e863b5c0d899b8c.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_343_jpg.rf.106a34449b2aa14a293eb962053f4c49.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_344_jpg.rf.8d5f28bbe9454d28b662dc98bd1b5c5c.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_345_jpg.rf.78430e1c0e18e9a55b756f2c1c99c91e.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_346_jpg.rf.7395d4ec20dd2b9a5f1a153301ca23a3.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_347_jpg.rf.5ca473b1220c767b0964febe773f949c.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_348_jpg.rf.bb644bf9f81cbec4f20d54eaa019641c.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_349_jpg.rf.545f24a3db1bd747ae368f31fe8586e3.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_34_jpg.rf.c2a5f69419ba17f389eff10fe1a2f5c3.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_350_jpg.rf.7dc506bc6b96d862a28531bb551a04db.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_351_jpg.rf.ad2cf1e2f9bdf8a8bd07407fc706b2b4.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_352_jpg.rf.f0566c4d44e9af6c8d52110f9437e5f1.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_353_jpg.rf.76822166aa22486332877a6b12b033d8.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_354_jpg.rf.37ad8f1840b8c1b1768efb41b3f92cc9.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_355_jpg.rf.3ca7acec44de1d52017944cea7cdcc4d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_356_jpg.rf.8ceb5c67ce4fe1fd42d28ccfd6a8df8b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_357_jpg.rf.ff59e85d97a24fb7dde761c38817a1f7.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_358_jpg.rf.0bbe661c62b494ef421d822e34975a77.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_359_jpg.rf.8fec991b8e8b7a8a019db3655035031f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_35_jpg.rf.1624413893942ec0f699dde2b42b51e8.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_360_jpg.rf.ecee7775eb4f8122ea029f07cfe22ceb.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_361_jpg.rf.93a51be193ab4219cc2fcd9c7f480d5b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_362_jpg.rf.9098f4da0d9ccfb6a2db1afd1a6f3adf.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_363_jpg.rf.35588fdc733549a89998a83bf867d58b.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_364_jpg.rf.91c8fedb0eb4b7a20f5ce4a7a3570187.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_365_jpg.rf.9e72ae3fa584c8e2d4468c22248bc2b0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_366_jpg.rf.f4d4f5b8170cac4b2c65429dd88593db.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_367_jpg.rf.3b1a50a03d71440e588b1304e1ddebd9.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_368_jpg.rf.d825772dc923a21c23a0f2c27fb9cd82.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_369_jpg.rf.23133f14ca8baf4e1425c6fac8b52043.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_36_jpg.rf.3d371d7162ad1a52bfe25f480c628402.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_370_jpg.rf.9c7aca58dad05df22e37f8fd47229961.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_371_jpg.rf.d8279b2b79565f3639cd61fee0ba82cf.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_372_jpg.rf.dd26cad3e70b1ddf18c2a5b71cf29f81.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_373_jpg.rf.0c163d079fcfd78ac41d176af4c6bff5.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_374_jpg.rf.0504763f659348b03a43e632d4922534.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_375_jpg.rf.8ab8a346b5cb2973b149eac63a16be10.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_376_jpg.rf.3c2d0114cf8b8cfa270249aa9731376a.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_377_jpg.rf.b0030bf79a6832c7d22f556782e60c6a.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_378_jpg.rf.aa03f6d60579c4d667af61f88a6627d9.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_379_jpg.rf.c4aeedac41d9d351cb4467c1b8a995fc.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_37_jpg.rf.c7a10b86cfec9541bd390e34036ba8ea.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_380_jpg.rf.8cbdfd923bc88d39ede04eb90f48644d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_381_jpg.rf.5a818fcf935fc271f28ad262443ec56b.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_382_jpg.rf.b7e3ea8c886f0440ca8e133dd932abb5.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_383_jpg.rf.11d66db89b4890afa66a11921868328d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_384_jpg.rf.808c29fa0f81ce8ac7afa11bd339fa19.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_385_jpg.rf.989bd072c6dfd6fe28b1104f4a77052c.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_386_jpg.rf.4985c789c0e689a9ba348b1c988b386e.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_387_jpg.rf.406bce9c93f7f1bdc549d01f8e522c8d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_388_jpg.rf.58a526d94b60dd24fb04c7245a264c3f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_389_jpg.rf.56f8223ed23cb6909ef4c5bcf686c083.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_38_jpg.rf.e8474861d21ca37454bd8f886243a04f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_390_jpg.rf.5a60c1b1f509536dd31717c2112c67b8.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_391_jpg.rf.d50983f92124234c5aa80a48c3a9d833.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_392_jpg.rf.ddc456946d98120c8d9cf382d5ac4b06.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_393_jpg.rf.a7a5c0e313c3da0f95eb5ca36e4a448b.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_394_jpg.rf.693ea31d36ae447309277a1cd18eefe7.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_395_jpg.rf.ec5739e20615b370062f2062d71ae563.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_396_jpg.rf.3cdbc693055e944d144ace0ca9d237ff.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_39_jpg.rf.65d2f5d12ca4da532973ab5f1a5f5ae4.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_3_jpg.rf.3e21d0f46d5de0219cfb2ab04dcfb8ce.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_40_jpg.rf.f820ff142bf34d4ef7a71c91962e363b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_41_jpg.rf.4ba96e0e53798fa134c7c873de99c311.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_42_jpg.rf.cb1429ab1312a46a42b8ed3823e48dff.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_43_jpg.rf.4b32673a31995c099cad221945a1bfe0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_44_jpg.rf.3f4868a7b7b5dee234f64cbc30862213.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_45_jpg.rf.13f1fab4eec734155407a5a9d2ae6e81.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_46_jpg.rf.2dea709a1026f7728989d4d0caae7ef1.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_47_jpg.rf.ece816871fe74fb24033bd2a4f919f55.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_48_jpg.rf.07626a13254858875f4a7c149baa845a.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_49_jpg.rf.312c084a0bab176bb4c98bf00e3f1f76.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_4_jpg.rf.cf7889b47fb9d653656214f057a9b6ed.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_50_jpg.rf.916bc8006ba82dfefa9d543c7e570d0a.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_51_jpg.rf.1561c17f5b0eb105603306de61124fc6.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_52_jpg.rf.6e8a8bc93def3d49b619e290dfe3ee30.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_53_jpg.rf.5afe48acb09b28cb8e62d06d64833eb5.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_54_jpg.rf.cc57665229c7a48e3d0c812bd071ba63.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_55_jpg.rf.347adaaf5957e46d3d2e71ed56a6ef41.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_56_jpg.rf.96af04f955866e89b83c64230b512530.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_57_jpg.rf.4502d6dd70b9affe25e886f538d37703.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_58_jpg.rf.9251dec0a1b7f1ecc6ed6c2d6991fa83.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_59_jpg.rf.8997c4d8256dd2336c3770fda7007773.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_5_jpg.rf.4b3a9b63530e29ab922af7cd2fdfbe46.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_60_jpg.rf.300ddf24f4494ea1cd5fafe63e6374c1.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_61_jpg.rf.f944f94b33473611cffa1cc9f05aa2be.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_62_jpg.rf.ed78698157ac7de1e3b6dcca25b81c44.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_63_jpg.rf.332a48d3275d53a5256406655d2e74f7.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_64_jpg.rf.233fcad0e348c938dae14d414fe83f2e.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_65_jpg.rf.598902070619e9ef259ebbf9cfdc4222.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_66_jpg.rf.7a2a769717ad8ab42a40b1926e9379a4.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_67_jpg.rf.90d5a5559e75889dfddf34e2a2ec476c.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_68_jpg.rf.11856ab4084a19252ec74aeb5a7f33df.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_69_jpg.rf.75071b96ec2e5ea5709f77df023c54fc.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_6_jpg.rf.21443e6c8b9ad4adf7453a3fdc8a2267.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_70_jpg.rf.53873d3e622f9cc9bc4516a078fb7d6a.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_71_jpg.rf.83b9f290c4af71bf7dbbc721fc875c5f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_72_jpg.rf.106666768ad0863f831b23effdd4753b.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_73_jpg.rf.587dd05ece7efd8a8492607045b90a5a.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_74_jpg.rf.49b2fa4b0ecfad88884a39a551c31edc.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_75_jpg.rf.b7d4f3bd719f30ce748eeca837a04174.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_76_jpg.rf.5ccf0303faa46f0a2e01ec811c9570df.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_77_jpg.rf.04968d24164e3384c9c945acbae2847d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_78_jpg.rf.927d7854cefdfcd46863362f1571650d.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_79_jpg.rf.506cbb6e15de3a7608f6dd8c3d45f6ff.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_7_jpg.rf.2fe9cb20967c782274d20f1693f57c32.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_80_jpg.rf.5d486f27af2ae0feac14152dfb231f14.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_81_jpg.rf.074d3e1de779ba5499d97ca443475719.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_82_jpg.rf.bed911aa569be0fb58d4498232d3ae9c.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_83_jpg.rf.f1040e3546eeff7ebbc69a857749d3fb.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_84_jpg.rf.425dd68b1a0f207ed1d15f2117f1b8bb.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_85_jpg.rf.cc79dd46cb8060b9bac044964948083b.jpg,-VsBorn-of-Fire_BO2_1,test,val
-VsBorn-of-Fire_BO2_1_86_jpg.rf.db438f74c9a1533b1c707617935f98a0.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_87_jpg.rf.893459f031067dff57b5fd5e938a65fc.jpg,-VsBorn-of-Fire_BO2_1,valid,val
-VsBorn-of-Fire_BO2_1_88_jpg.rf.2bd1e7c20f3e517857ec787c879ed432.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_89_jpg.rf.b393dc8994abc806d01a3a2084fc6819.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_8_jpg.rf.ce73ed6cf73b6db6d81791705711db83.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_90_jpg.rf.30d4b3262b9ede7fd1a69db4d444cea7.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_91_jpg.rf.453c3d7f1853ce3734f1a2410e411a25.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_92_jpg.rf.2a949c01b6dab7830e78573b357cfc30.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_93_jpg.rf.70fc7d3b14ddfb0539e887f7a9d78035.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_94_jpg.rf.e13c3af640f28fc941d342e300f776e0.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_95_jpg.rf.4a57f43c10809a1a22f861eecd8587bf.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_96_jpg.rf.d2fd80c69b8053f8c0898501ca60ebb8.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_97_jpg.rf.95993bffa53a4d824926f6126680a9c5.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_98_jpg.rf.0f2e6c286130bfa9ab394d3b64753445.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_99_jpg.rf.96ce9aa758600c688450e5b24f856f4f.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsBorn-of-Fire_BO2_1_9_jpg.rf.0178d6bce1cc33e08a27eb6e449c229a.jpg,-VsBorn-of-Fire_BO2_1,train,val
-VsCUBOT_BO2_1_0_jpg.rf.e2e68cca9689ea573c438ae9e3c4e7bf.jpg,-VsCUBOT_BO2_1,train,train
-VsCUBOT_BO2_1_100_jpg.rf.44f0f050a939d8fb50545293f53e4051.jpg,-VsCUBOT_BO2_1,train,train
-VsCUBOT_BO2_1_101_jpg.rf.3d624a1133d917d2f22b1bd3371022df.jpg,-VsCUBOT_BO2_1,valid,train
-VsCUBOT_BO2_1_102_jpg.rf.b4c386d14582d1e5485284ae7d2b600b.jpg,-VsCUBOT_BO2_1,test,train
-VsCUBOT_BO2_1_103_jpg.rf.8b8d09990568f45e57dfc56d715148a1.jpg,-VsCUBOT_BO2_1,valid,train
